path,sentence
wav/griots-r23-4-Tx@-237.911-238.893.wav,AA FƐNKƐ
wav/griots-r23-4-Tx@-240.702-242.311.wav,A KAƝI
wav/griots-r23-4-Tx@-244.017-245.25.wav,MƐ A TAA COGO KAƝI KƆNI
wav/griots-r23-4-Tx@-26.604-30.18.wav,A KO NI I Y'A MƐN MƆGƆ TƐ FARA I DEN KAN DEN JUGU KO DON
wav/griots-r23-4-Tx@-271.077-271.59.wav,UNHUN
wav/griots-r23-4-Tx@-277.082-278.096.wav,A KA MASALA
wav/griots-r23-4-Tx@-284.33-291.565.wav,U SELA MASALA TUMA MIN NA A FA IN NI O YE BA NCI YE A SƆRƆ A KA BULON TUN JƆRA KA BAN
wav/griots-r23-4-Tx@-291.613-293.929.wav,NINNUW YE U PILASI SƆRƆ
wav/griots-r23-4-Tx@-293.989-295.362.wav,NINNUW YE U PILASI SƆRƆ
wav/griots-r23-4-Tx@-30.739-34.853.wav,SINI I BƐ I LABƐN I BƐ TAA N'FASO LA N'O YE NCIBUGU YE
wav/griots-r23-4-Tx@-302.716-304.939.wav,MƆGƆ TƐ I TILE KƐ KA I DEN ƝƆGƆN TILE KƐ
wav/griots-r23-4-Tx@-305.04-306.333.wav,A YE WOLO BILA
wav/griots-r23-4-Tx@-306.433-309.2.wav,O KALO FILANAN CƐKƆRƆBA IN SOMAYƐLƐMA NA
wav/griots-r23-4-Tx@-309.222-310.002.wav,A FAATURA
wav/griots-r23-4-Tx@-310.062-312.714.wav,MASAJAN SIGIRA WOLO KAN SISAN
wav/griots-r23-4-Tx@-312.798-315.468.wav,MASAJAN SIGILEN WOLO KAN
wav/griots-r23-4-Tx@-315.648-319.557.wav,DON DƆ LA SƆGƆMADA FƐ U N'A KA ANI A KA MUSOW SIGILEN BƐ TILEGAN FƐ BARO LA
wav/griots-r23-4-Tx@-320.123-324.507.wav,BARO JARA TUMA MIN NA MUSO FƆLƆ FƆLƆ MIN FURULA KA DI A MA N'O YE DENINBA YE
wav/griots-r23-4-Tx@-326.981-328.774.wav,A FƆ NI NE YE O FƆ E YE E BƐ SƆN O MA
wav/griots-r23-4-Tx@-329.537-334.787.wav,EEE A KO N' MAKƐ A KO NI E YE KUMA O KUMA FƆ NE YE NI KUMA SABA TƐ KO NE BƐ SƆN O BƐƐ MA
wav/griots-r23-4-Tx@-335.693-336.906.wav,A KO O YE JUMƐN YE
wav/griots-r23-4-Tx@-337.219-339.732.wav,A KO NI I KO K'I BƐ N' FURU SA
wav/griots-r23-4-Tx@-339.792-341.242.wav,AAA MAKƐ O MAN DI N' YE DƐƐ
wav/griots-r23-4-Tx@-34.925-38.834.wav,I BƐ TAA FƆ N'KA JƆNW NI N'KA FUNƐW NI N'KA GARANKƐW NI N'KA MƆGƆ TƆ BƐƐLAJƐLEN YE
wav/griots-r23-4-Tx@-341.302-343.829.wav,NI I KO K'I BƐ N'FA FAGA O MAN DI N' YE
wav/griots-r23-4-Tx@-343.888-346.659.wav,NI I KO K'I BƐ N' BA FAGA O KUMA SABA O DE MAN DI NE YE
wav/griots-r23-4-Tx@-346.66-350.761.wav,N'O TƐ NI E YE FƐN O FƐN NE YE NE FURUKƐ NI NE KANUKƐ NE BƐ SƆN O MA
wav/griots-r23-4-Tx@-354.32-355.89.wav,A KO O YE MUN YE
wav/griots-r23-4-Tx@-356.446-360.659.wav,A KO E FURU LEN KƆFƐ O KALO FILANAN NE E DƆGƆMUSO MIN SUTU FURU KA FARA E KAN
wav/griots-r23-4-Tx@-361.472-363.577.wav,OLUW FURULA K'A E SƆRƆ KALO KELEN
wav/griots-r23-4-Tx@-364.037-370.352.wav,A FƆ E BƐ COGONIN MIN NA BI NI NE KO NE BƐ E KA SOKƆNƆNA YE K'A TOYI NE NI E DƆGƆNINW KA TƐMƐ NI AN KA DENMISENNINYA DIYA E BƐ SƆN O MA WA
wav/griots-r23-4-Tx@-370.445-372.628.wav,AA A KO FAMA NE BƐ JƐN NI O YE KƐƐ
wav/griots-r23-4-Tx@-373.914-382.018.wav,KABI U YE O KUMA FƆ O DON MIN TILEGAN FƐ SAN SABA O KƆFƐ DUTIGI N'O YE MASAJAN YE A MA DON DENINBA KA DA FƐ TUGU
wav/griots-r23-4-Tx@-38.97-42.35.wav,KO NE KO KO NCIBUGU TƐ YEN TUGUNI KO MASALA DE BƐ YEN
wav/griots-r23-4-Tx@-382.032-382.9.wav,SAN SABA
wav/griots-r23-4-Tx@-384.169-391.467.wav,NKA SAN SABA IN KƆFƐ MUSO DUURU MINNUW FURULEN TUN BƐ A BOLO KA FARA DENINBA IN KAN KELEN SI TƐ U LA MIN YE KƆNƆ TA A YE JANGO KA A TIƝƐ
wav/griots-r23-4-Tx@-393.994-395.44.wav,DON DƆ LA U SIGILEN BƐ BARO LA
wav/griots-r23-4-Tx@-395.467-400.427.wav,BARO JARA TUMAN MIN NA A KO N' MAKƐ A FƆ NE FURU SAN SABA TƐ ƝINA YE
wav/griots-r23-4-Tx@-400.755-401.712.wav,A KO A KO AWƆ
wav/griots-r23-4-Tx@-401.767-403.626.wav,A KO I TƐ SIRA DI YAN N' KA TAA BƆ N' FASO LA
wav/griots-r23-4-Tx@-404.307-406.64.wav,EE A KO DENINBA A KO ABADA
wav/griots-r23-4-Tx@-406.708-407.766.wav,N' TƐ SIRA DI I MA
wav/griots-r23-4-Tx@-407.906-409.714.wav,ƆƆƆ A KO NI O DON A KA TO TEN
wav/griots-r23-4-Tx@-409.872-411.658.wav,A KO SABU NE B'A DƆN MIN BƐ E KƆNƆ WOO
wav/griots-r23-4-Tx@-411.678-415.748.wav,A KO NI NE YE SIRA DI E MA NI SIRA IN NA NI COGO IN NA SISAN NI E TAARA E TƐ SEGIN
wav/griots-r23-4-Tx@-419.638-421.475.wav,A KO NE TƐ TƐMƐ SU SABA KAN FEWU
wav/griots-r23-4-Tx@-42.398-43.9.wav,KO SINI KO N'KA MINƐN BƐƐ KA N'SƆRƆ YAN
wav/griots-r23-4-Tx@-421.82-427.06.wav,EH A KO DENINBA A KO NI NE YE SIRA DI E MA NE BƐ KA E MINƐ MINƐCOGONIN MIIN NA SISAN NI E TAARA E TƐ SEGIN
wav/griots-r23-4-Tx@-427.1-429.451.wav,A KO N' MAKƐ E BƐ KA NE MINƐ MINƐCOGONIN JUMƐN NA
wav/griots-r23-4-Tx@-43.954-44.807.wav,O BƐ FARA N'DENKƐ KAN
wav/griots-r23-4-Tx@-430.521-432.9.wav,A KO WA AN KA KUMA DABILA SAA KANA NIN FƆ
wav/griots-r23-4-Tx@-432.942-435.203.wav,I BƐ KA MUSO TƆW MINƐ COGO MIN I KƐ LEN BƐ KA NE MINƐ TEN DE
wav/griots-r23-4-Tx@-435.396-438.592.wav,AH A KO N' TƐ SIRA DI I MA FO N'A Y'A SƆRƆ I BƐ SIƝƐN N' YE
wav/griots-r23-4-Tx@-438.674-440.642.wav,A KƆRƆ YE FO NI A Y'A SƆRƆ I B'I KALI N' YE
wav/griots-r23-4-Tx@-441.938-445.894.wav,A KO N' MAKƐ A KO I KA TIGƐ N'NA
wav/griots-r23-4-Tx@-445.934-448.291.wav,A KO AYI A KO I KALI N' KA BASIW LA
wav/griots-r23-4-Tx@-448.586-453.585.wav,EE JELIKƐ SIGILEN KO KO I KA TIGƐ N' NA TIGƐ N' NA NCORI MA JUGU KA TƐMƐ BASIJUGU KAN WO
wav/griots-r23-4-Tx@-453.634-455.913.wav,SABU NI BASI TIGƐ LA I LA A BƐ I FAGA DE WOO
wav/griots-r23-4-Tx@-456.19-461.636.wav,TIGƐ N' NA NCORI NI BAMANANW TIGƐ LA MƆGƆ LA HALI N'A Y'A SƆRƆ I MA SA KƆNI I B'A LA KA TAAMA MƐ MƆGƆW TIGƐLEN DO I TAAMA TƆLA LA
wav/griots-r23-4-Tx@-461.686-463.079.wav,KO SAYA MA FUSA NI O YE WA
wav/griots-r23-4-Tx@-463.216-466.707.wav,A KO TIKƐ N' NA NCORI KAJUGU KA TƐMƐ BASIJUGU KAN
wav/griots-r23-4-Tx@-467.726-470.503.wav,HUM A YE O FƆ TUMA MIN NA A KO WA N' YE SIRA DI I MA
wav/griots-r23-4-Tx@-47.023-49.318.wav,AA JELIBA KO KO NI DE DO
wav/griots-r23-4-Tx@-472.462-477.39.wav,N'BƐ GƆDANIN N' BƐ MUSO SABA DI I MA KA FARA I KAN KA JƆNKƐ CƐ WƆƆRƆ FARA A KAN
wav/griots-r23-4-Tx@-477.432-479.739.wav,AW BƐ TAA NI AW YE SU SABA KƐ AW BƐ SEGIN
wav/griots-r23-4-Tx@-479.854-481.642.wav,A KO N'MAKƐ A KO N' JƐNA NI O YE
wav/griots-r23-4-Tx@-482.971-484.176.wav,U Y'A FASO SIRA MINƐ
wav/griots-r23-4-Tx@-485.293-486.48.wav,U BƐ SURUNYA DUGULA TUMA MIN NA
wav/griots-r23-4-Tx@-486.49-489.154.wav,O Y'A SƆRƆ DENINBA IN FANA FA YE KƐLƐMASABA YE
wav/griots-r23-4-Tx@-49.564-51.049.wav,JELIBA NUNSƆNDIYARA
wav/griots-r23-4-Tx@-491.31-492.436.wav,U SURUNYA U KA DUGU LA
wav/griots-r23-4-Tx@-492.819-494.1.wav,A NANA KA NA A FA SIGILEN SƆRƆ
wav/griots-r23-4-Tx@-496.262-497.55.wav,EE A KO DENINBA
wav/griots-r23-4-Tx@-497.583-500.203.wav,A KO DENINBA E YELI JARA NE YE BI KOYI
wav/griots-r23-4-Tx@-500.709-501.757.wav,DENINBA I CƐ KA KƐNƐ
wav/griots-r23-4-Tx@-501.779-502.86.wav,I KA AW KA NUMUW KA KƐNƐ
wav/griots-r23-4-Tx@-502.883-503.67.wav,AW KA FUNƐW KA KƐNƐ
wav/griots-r23-4-Tx@-503.68-504.925.wav,AW KA GARANKƐW KA KƐNƐ
wav/griots-r23-4-Tx@-504.945-507.039.wav,AA DENINBA NKA I YELI JARA NE YE BI
wav/griots-r23-4-Tx@-507.546-511.778.wav,AA DENINBA SAMARANINTIGIW NANA FƐN DƆ DONNI KA FƆ NE YE YAN DENINBA
wav/griots-r23-4-Tx@-51.515-52.966.wav,JELIBA TAARA NCIBUGU
wav/griots-r23-4-Tx@-517.769-518.846.wav,KO E CƐ BƐNA MUN FƆ
wav/griots-r23-4-Tx@-519.366-522.41.wav,KE ƐSIKE E BƐ SƆN ALE NI OLUW KA TƐMƐ DENMISENNINYA TULON FƐ WA
wav/griots-r23-4-Tx@-522.433-525.011.wav,O FƆ SAN NAANI YE NIN YE WALA SAN SABA
wav/griots-r23-4-Tx@-525.091-527.99.wav,KO E CƐ MA DON I KA BULON DA I KA SODA FƐ TUGUNI
wav/griots-r23-4-Tx@-529.52-531.502.wav,KO NKA NƐGƐDEN TƐ ƝIDENJUGU DƆN
wav/griots-r23-4-Tx@-53.183-56.06.wav,YANNI KA JELIBA SEGIN A KO U MA K'U KA BULON JƆ
wav/griots-r23-4-Tx@-531.592-536.097.wav,NI N' WULILA KA TAA NƆFƐ KO N' BƐ TAA A KƐLƐ N' KANA NA TAA N' BOLO SU N' ƝƐ NA
wav/griots-r23-4-Tx@-536.911-540.037.wav,KO NKA NI E YƐRƐ NANA YAN BI AA KO DENINBA O JARA NE YE DƐƐ
wav/griots-r23-4-Tx@-540.127-543.927.wav,A KO I CƐ SINI NI N' MA KA DUGU KƐ TOMO YE ALA MA A TOLA N' KA NPOGO DON
wav/griots-r23-4-Tx@-550.556-552.301.wav,A KO KA NE CƐ JENI SINI
wav/griots-r23-4-Tx@-552.329-553.169.wav,KO AWƆ
wav/griots-r23-4-Tx@-553.319-559.935.wav,A KO BABA NI NE NI N' CƐ MA JENI ƝƆGƆN FƐ SINI TASUMA KELEN NA ALA MA A TORA NE KA SI I FƐ I N'A FƆ NE BA BƐ SI I FƐ COGO MIN NA
wav/griots-r23-4-Tx@-56.2-59.17.wav,K'U KA SO WOLONWULA JƆ YAN K'A B'O KƐ MUGUSO YE
wav/griots-r23-4-Tx@-562.0-566.235.wav,A KO NE NI N' CƐ AN JƐNA KA DIJI MIN NI JALAJI MIN DON SERA AN BƐ JƐ O LA
wav/griots-r23-4-Tx@-567.261-568.569.wav,NE CƐ TƐ JENI NE KƆ DƐƐ
wav/griots-r23-4-Tx@-568.691-571.392.wav,K'I BƐ TAA NE CƐ FAGA NE CƐ TƐ JENI NE KƆSINI
wav/griots-r23-4-Tx@-571.696-573.331.wav,A KO GƆDAW MA AW YE WULI AN KA SIRA MINƐ
wav/griots-r23-4-Tx@-573.669-575.066.wav,AN YE SU KELEN NI TILE KELEN DE KƐ
wav/griots-r23-4-Tx@-577.4-579.037.wav,NE NI N' CƐ BƐ JENI ƝƆGƆN FƐ SINI
wav/griots-r23-4-Tx@-579.502-583.638.wav,AA JELIKƐ JƆLEN KO NƆKA FILA YE I KALE KOBA LA KO DƆ BƐ A DUN
wav/griots-r23-4-Tx@-584.683-590.02.wav,JELIKƐ YE O FƆ A YE TUMA MIN NA MUSO IN NI A KA GƆDAW N' A KA JƆNW WULI LA KA SIRA MINƐ U BƐ NA TAA
wav/griots-r23-4-Tx@-59.813-62.467.wav,SO WOLONWULA N'U Y'A DILAN K'A BƐ O KƐ NƐGƐDENSO
wav/griots-r23-4-Tx@-590.685-592.725.wav,ƐƐ FAAMA SIGILEN KO NE DENMUSO DUN JELIBA
wav/griots-r23-4-Tx@-592.755-594.787.wav,AA A KO E DENMUSO MA SIRA MINƐ O MƐN NA WA
wav/griots-r23-4-Tx@-594.88-601.364.wav,ƐƐ A KO I NA SƆN NE DEN KA NA KA NA BƆ NE YE HALI NE NI O SIGILEN MA FƐN KƐ ƝƆGƆN KAN O BƐ WULI KA SIRA MINƐ KO A BƐ TAA A CƐLA LA
wav/griots-r23-4-Tx@-601.432-603.161.wav,AA NE DEN YE MƆNƐ DON NE NA SAA
wav/griots-r23-4-Tx@-603.213-605.451.wav,A KO JELIBA TAA N' DEN NƆFƐ
wav/griots-r23-4-Tx@-606.586-607.973.wav,KO NE YE JELI DE YE
wav/griots-r23-4-Tx@-608.051-609.9.wav,AW NƆKA FILA YE AW KALI KOBA LA
wav/griots-r23-4-Tx@-67.555-69.672.wav,MƆGƆ TƐ I TILE KƐ KA I DEN TILE KƐ
wav/griots-r23-4-Tx@-71.262-75.22.wav,JELIBA YE I LABƐN A TAARA A FASO LA KA TAA A BA JƆLEN SƆRƆ
wav/griots-r23-4-Tx@-75.305-78.663.wav,A KO A FƆ KO A NI TILE
wav/griots-r23-4-Tx@-79.017-80.617.wav,JELIBA KO A NI TILE
wav/griots-r23-4-Tx@-81.138-83.326.wav,A KO BA MA KO A FƆ KO NSE
wav/griots-r23-4-Tx@-83.514-85.6.wav,AA BA KO JELIBA NE MA DELI K'O FƆ FƆLƆ DƐƐ
wav/griots-r23-4-Tx@-85.636-87.406.wav,NE MA KO DILAN E BA FƆ NE K'A FƆ NSE
wav/griots-r23-4-Tx@-89.885-91.494.wav,MUSO KO O TUMA KO NSE
wav/griots-r23-4-Tx@-9.022-12.033.wav,HALI U MA SE KA BASA FAGA SANKO KA DUGU KA MƆGƆNINFIN MINƐ
wav/griots-r23-4-Tx@-91.58-93.401.wav,A KO MASAJAN SELA
wav/griots-r23-4-Tx@-96.529-101.723.wav,N'TAARA SƆRƆ KA FƆ SƆKƆLA MIN BƐ MASAJAN BOLO YEN CƐ KƐMƐNAANI DE B'A BOLO SƆKƆLA IN KƆNƆ
wav/griots-r23-4-Tx@-176.986-178.51.wav,S'IL A DE LA PLACE
wav/griots-r23-4-Tx@-179.13-180.14.wav,ÇA VA FACILITER LE CHEMIN
wav/griots-r23-4-Tx@-183.13-186.332.wav,AN TƐMƐ NA TIRANTI KAN AN TIRANKATI
wav/griots-r23-4-Tx@-187.092-189.442.wav,KOMI ISITƆRI N TUN BƐ FƐ KA A FƆ O DE LA
wav/griots-r23-4-Tx@-189.512-190.3.wav,A MA SE YƆRƆ DƆ LA WA
wav/griots-r23-4-Tx@-200.84-202.52.wav,A B' A JƆSI NI KILINƐKISI YE
wav/griots-r23-7-Tx@-535.579-536.579.wav,TƆGƆ JUMƐ
wav/griots-r23-7-Tx@-580.87-581.87.wav,NBAA
wav/griots-r23-7-Tx@-0.47-3.997.wav,E A KO JELIBA KO NE TO TIGƐ KA NKALO TIGƐ
wav/griots-r23-7-Tx@-10.4-12.085.wav,JELIBA YE SIRA MINƐ KO A BƐ TAA
wav/griots-r23-7-Tx@-102.466-106.771.wav,A KO DIƝƐ BADA N'I MAACƐSIRILEN TA MAA MIN CƐSIRILEN TƐ O BƐ DIMI
wav/griots-r23-7-Tx@-107.201-110.305.wav,A KO A BA YE SAN JOLI SI A KA SO YAN
wav/griots-r23-7-Tx@-110.407-112.014.wav,N'ALE TU TƐ DON A KA SO
wav/griots-r23-7-Tx@-112.026-114.492.wav,AW DE TILA KA FARA ƝƆGƆN K'A DELI DELI
wav/griots-r23-7-Tx@-116.81-118.449.wav,A BƆLEN KƆ FƆ FƐ A FASO LA
wav/griots-r23-7-Tx@-118.563-121.198.wav,BA YE DISA D'A MAN KO A KA NA O BILI
wav/griots-r23-7-Tx@-12.52-15.904.wav,CƐKƆRƆBA IN SIGIRA A KO JELIBA A KO NA YAN TA
wav/griots-r23-7-Tx@-121.378-124.928.wav,E YƐRƐ MIN YE HƐRƐLAMUSO YE E KA TILA KA NIMISA O DISA NƆ FƐ
wav/griots-r23-7-Tx@-124.96-126.359.wav,A KA DISA TA K'A DI E MAN
wav/griots-r23-7-Tx@-127.361-130.185.wav,A KO MUSO KA O ƝANI NI O SƐGƐN KƐ K'O DEN SƆRƆ
wav/griots-r23-7-Tx@-130.365-132.472.wav,O DEN N'AW DEN KA TILA KA KƐƝƐ
wav/griots-r23-7-Tx@-132.555-136.466.wav,A KO MASAJA YE MAA MIN YE A KO ALE DE DO
wav/griots-r23-7-Tx@-136.533-140.31.wav,A KO DENINBA KA BƆ A WOLONNA DON MIN NA KO ALE B'A WOLO DON DƆ
wav/griots-r23-7-Tx@-141.856-143.611.wav,WA ALE CƐN TA DEN YE BƆ
wav/griots-r23-7-Tx@-143.691-146.142.wav,A KO A BA KA FISA N'ALE YƐRƐ MIN BA YE
wav/griots-r23-7-Tx@-146.191-147.071.wav,K'O KURA ALE FƐ
wav/griots-r23-7-Tx@-147.071-148.811.wav,KO N'A TAW MA KU A FƐ KO A KA AW KA MINƐW CƐ
wav/griots-r23-7-Tx@-148.971-154.479.wav,WA N'A BƐ TAA A KANA TAA K'A DENW TO DƐƐ KO A KA A DENKƐ CƐ DUURU A KA O JURU MINƐ A KA TAA
wav/griots-r23-7-Tx@-15.916-18.937.wav,A KO DENNIBA KA BƆ YE KUMAN MIN FƆ A KO A YE NKALO TIGƐ WA
wav/griots-r23-7-Tx@-154.551-155.611.wav,SABU WOLON KA GƐLƐ
wav/griots-r23-7-Tx@-155.659-157.327.wav,KO DENKƐ KELEN IN B'ALE BƆ
wav/griots-r23-7-Tx@-158.458-160.224.wav,AA U KO AN TƐ TAA
wav/griots-r23-7-Tx@-163.043-166.551.wav,NA SƆRƆ LA A BƐ SI WALIMA N'A B'A TO SU KA KO
wav/griots-r23-7-Tx@-166.592-169.339.wav,KƆMI NE KO AN K'A KƐ JAKUMANBO YE K'A DATUGU AW MA SƆN
wav/griots-r23-7-Tx@-169.404-172.516.wav,AYIWA SIRA JIRA A MAN SA DƐƐ N'A BƐ SI WALIMA N'A BƐ DƆƆNI KƆNƆ
wav/griots-r23-7-Tx@-172.548-174.355.wav,E U KO JELIBA KO AN TƐ TAA
wav/griots-r23-7-Tx@-174.997-178.568.wav,A KO DENKƐW NI CƐFINI SABA TALI O TƆ YE SAN KELEN YE
wav/griots-r23-7-Tx@-179.155-180.36.wav,DƆNKI AN B'O KƆNƆ
wav/griots-r23-7-Tx@-181.321-184.17.wav,NIN DENW YE CƐFINI SABA TA MIN MANA BƆ O KƆ
wav/griots-r23-7-Tx@-184.238-185.727.wav,O K'O TƐ DOGO AN SI LA
wav/griots-r23-7-Tx@-185.77-187.441.wav,AA O KO AN K'O KƆNƆ
wav/griots-r23-7-Tx@-191.134-194.092.wav,DENKƐ CƐDUURU IN WULILA KA TUGU A NƆ FƐ U TAARA U SIGI BULON KƆNƆ
wav/griots-r23-7-Tx@-194.151-195.556.wav,DUMUNIW SIGILEN BƐ
wav/griots-r23-7-Tx@-195.602-197.525.wav,JELIBA KO DENINBA KA BƆ BƐ MIN DE
wav/griots-r23-7-Tx@-197.55-199.041.wav,DENINBA KA BƆ BƐ FƐRƐ LA
wav/griots-r23-7-Tx@-199.061-201.749.wav,JELIBA TAARA DENINBA KA BƆ NƆ FƐ K'O KA NA K'U KA DUMUNI KƐ
wav/griots-r23-7-Tx@-20.654-25.647.wav,A KO DIƝƐ BADA MUSOSƐBƐ DEN NI MUSOKOLONDEN MANA JƐ KO A BƐ TO MUSOSƐBƐDEN BOLO
wav/griots-r23-7-Tx@-202.547-203.728.wav,DENINBA KA BƆ KO KO ALE TƐ TAA
wav/griots-r23-7-Tx@-203.749-205.469.wav,A KO ALE SIGILEN BƐ K'A DƆGƆNI CƐ DUURU KƆNƆ
wav/griots-r23-7-Tx@-205.489-207.275.wav,K'U BƐ TAA U BAW ƝINIKA
wav/griots-r23-7-Tx@-209.417-211.106.wav,ƐƐ JEBA K'U MA TAA U BAW ƝINIKA
wav/griots-r23-7-Tx@-211.134-212.184.wav,MƐ U SIGILEN DO BULON KƆNƆ
wav/griots-r23-7-Tx@-212.227-213.674.wav,U BƐ DUMUNI KUN NA U BƐ KA I KƆNƆ
wav/griots-r23-7-Tx@-213.988-216.295.wav,DENBA KA BƆ KO K'O TƐ SE KA KƐ
wav/griots-r23-7-Tx@-216.395-222.674.wav,U KO NE KA O KƆNƆ YAN DEN YƆRƆ BƐƐ DENINBA KA BƆ BILALA JELIKƐ ƝƐ KA TAA SƆRƆ U SIGILEN DO
wav/griots-r23-7-Tx@-222.745-227.29.wav,A KO N DƆGƆ CƐ DUURU AW MA FƆ NE K'A KƆNƆ KO A BƐ TAA A BAW ƝINIKA WA
wav/griots-r23-7-Tx@-228.803-231.48.wav,A KO NE SIGILEN DO K'AW KƆNƆ JAA AW SIGILEN DO TO KUNNA YAN
wav/griots-r23-7-Tx@-232.228-233.587.wav,TO IN DUNNI YE HARAMU YE AW MAN
wav/griots-r23-7-Tx@-233.637-235.688.wav,NI MAA O MAA Y'A DUN I KƆNƆ N B'I KƆNƆ FARAN
wav/griots-r23-7-Tx@-240.453-242.481.wav,O KƆRƆ YE KO DUNNA BƐ YE TO DUN
wav/griots-r23-7-Tx@-242.542-245.938.wav,KA TO TƆ TA KA TAA N'A SOGO KA TAA YƐLƐMA SOW ƐƐ WULUW KUNNA
wav/griots-r23-7-Tx@-245.958-247.342.wav,KA WULU WEELE KA WULU BILA A LA
wav/griots-r23-7-Tx@-248.348-250.135.wav,AA JELIBA KO A TƐ KUMAN
wav/griots-r23-7-Tx@-251.158-252.687.wav,DENINBA KA BƆ B'A KAN
wav/griots-r23-7-Tx@-252.735-255.1.wav,KƆNGƆ FANA MANA FARA A KAN N'A MA KUMAN NINNA A BƐ SA DƐƐ
wav/griots-r23-7-Tx@-255.403-256.778.wav,A TƐ KUMAN
wav/griots-r23-7-Tx@-257.511-258.951.wav,U SIGILEN
wav/griots-r23-7-Tx@-258.986-263.547.wav,DENINBA KA BƆ CƐYA NAN'A LA TUMAN MIN NA
wav/griots-r23-7-Tx@-263.646-266.158.wav,A BA KA GWADA DO BƐ YENNƆ
wav/griots-r23-7-Tx@-266.181-267.72.wav,KO MAJƐ
wav/griots-r23-7-Tx@-267.814-273.274.wav,O BƐ KA TƐMƐ O YE JƆNMUSO YE O FALEN DO KOSƐBƐ NGA BOGOTIGI DO
wav/griots-r23-7-Tx@-273.896-276.435.wav,A Y'O WEELE K'O KA N'A YAN
wav/griots-r23-7-Tx@-276.684-279.42.wav,O KO EE MAKƐ NE KA TELI DƆƆNI
wav/griots-r23-7-Tx@-279.453-281.33.wav,N BAMUSO KƐLEN BƐ KA NE BILA CI DƆ LA
wav/griots-r23-7-Tx@-281.387-284.595.wav,A K'O TELIYA IN DƐƐ O DE B'E BILA LAHARA SISANSISAN
wav/griots-r23-7-Tx@-291.519-293.009.wav,KILINƐSI DI YAN
wav/griots-r23-7-Tx@-293.019-294.602.wav,SINƆN MAANA IN KƆNI FOYE MA KƐ A LA FƆLƆ
wav/griots-r23-7-Tx@-302.356-303.53.wav,DƆNKI A TƐMƐ NA
wav/griots-r23-7-Tx@-303.62-304.951.wav,A TƐMƐ NA
wav/griots-r23-7-Tx@-31.862-36.468.wav,E N KO OLU BAW DE FARALA ƝƆGƆN KAN KA TILA K'A FƆ NE YE NIN NE MA SI A FƐ K'OLU TƐ SI NE FƐ
wav/griots-r23-7-Tx@-317.866-320.582.wav,HUN
wav/griots-r23-7-Tx@-320.591-322.976.wav,E I NƐRI
wav/griots-r23-7-Tx@-332.347-334.642.wav,BƆN SISAN A Y'O FƆ TUMAN MIN NA
wav/griots-r23-7-Tx@-334.655-337.991.wav,KO BƐƐ TIGIYA O TORA DENBA KA BƆ
wav/griots-r23-7-Tx@-340.676-342.852.wav,Ɔ AN B'O YƆRƆ TƆ LASE
wav/griots-r23-7-Tx@-350.43-351.498.wav,A Y'O DENIN WEELE
wav/griots-r23-7-Tx@-354.455-355.63.wav,N'O KO ALE KA TELI
wav/griots-r23-7-Tx@-355.65-357.446.wav,K O SAYA BƐ O DENNIN SƆRƆ SISAN
wav/griots-r23-7-Tx@-357.468-359.923.wav,KO B'I BILA LAHARA
wav/griots-r23-7-Tx@-360.08-362.429.wav,AA DƆW Y'O TO BULON KƆNƆ
wav/griots-r23-7-Tx@-362.586-366.126.wav,O KO MAMUSO E KO BƆ N'E KA GWANIN TƐ ƝƆGƆN NA
wav/griots-r23-7-Tx@-366.217-368.352.wav,BA BOLIBAGA TƆ BƆRA O YE DENINBA YE
wav/griots-r23-7-Tx@-368.38-372.556.wav,A KO BƆ MUN YE E NI NE KA GWADA SE ƝƆGƆN MAN KO FO FAALI KO KUMAN BƐ TAA BƆ O LA
wav/griots-r23-7-Tx@-37.132-40.69.wav,O MUSO KA O SƐGƐN KƐ KA O MUƝU KƐ K'O DEN SƆRƆ
wav/griots-r23-7-Tx@-372.631-374.453.wav,K O NE Y'E KA GWADA WEELE KO N BA CI
wav/griots-r23-7-Tx@-375.955-377.447.wav,NE K'O TELIYA IN DE B'A LAHARA
wav/griots-r23-7-Tx@-379.548-381.69.wav,AA KO NE B'A CI KA YƆRƆ MIN A CI KA TAA YEN
wav/griots-r23-7-Tx@-382.389-383.405.wav,NE KA GWADA TƐ FAGA DƐƐ
wav/griots-r23-7-Tx@-383.435-384.224.wav,I FA YE NIN DI NE MAN
wav/griots-r23-7-Tx@-384.285-387.136.wav,K'O DE KƐ AN SEN LAFIYALAN N'AN BOLO LAFIYALAN YE
wav/griots-r23-7-Tx@-387.201-389.566.wav,NE KA GWADA TƐ FAGA DƐƐ N'I B'A CI A CI KA TAA YEN
wav/griots-r23-7-Tx@-390.321-393.586.wav,A KO TƐMƐ E TAA FƆ BABA KA JELICƐ YE KO NE K'O MAN KO A KA NA
wav/griots-r23-7-Tx@-394.971-399.349.wav,A TAARA KA TA'A FƆ JELICƐ YE KO BABA A KO DENINBA KA BƆ B'E WEELE
wav/griots-r23-7-Tx@-399.678-402.51.wav,JELIBA KO DENINBA KA BƆ KA NE WEELE
wav/griots-r23-7-Tx@-40.732-43.058.wav,O DEN NI OLU KA TILA KA KƐƝƐ TUGUNI
wav/griots-r23-7-Tx@-402.703-404.35.wav,A KO N Y' A FAAMU
wav/griots-r23-7-Tx@-404.35-405.575.wav,A YE SIRA MINƐ A NANA
